"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2012";9777296169,44
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2013";12381441241,13
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2014";14037757472,34
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2015";14578237958,64
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2016";16696043528,59
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2017";25849446104,54
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2018";27878040047,02
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2019";30888704602,4
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2020";33777237984,71
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2021";38145251605,22
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2022";47951174685,01
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2023";52747856526,44
"Economia";"Finanças Públicas";"Receita Orçamentária";"Pará";"Pará";"-";"2024";58736419115,84
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2012";169344281,7
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2013";192943807,81
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2014";218840995,11
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2015";224220224,11
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2016";241183053,77
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2017";247401535,62
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2018";269042074,15
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2019";279861628,18
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2020";299986238,11
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2021";362286444,45
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2022";445011444,44
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2023";539686175,28
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Abaetetuba";"-";"2024";631282111,21
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2012";14583170,68
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2013";16478777,04
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2014";19532288,38
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2015";20181077,52
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2016";20185014,19
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2017";21395596,42
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2018";24819112,47
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2019";26033282,31
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2020";38423427,49
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2021";28882594,36
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2022";36476924,51
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2023";36930546,7
"Economia";"Finanças Públicas";"Receita Orçamentária";"Rio Capim";"Abel Figueiredo";"-";"2024";49664461,85
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2012";90399319,1
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2013";92745945,84
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2014";105575798,92
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2015";108812280,74
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2016";125128852,23
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2017";115777854,15
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2018";131660277,5
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2019";150066730,8
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2020";159239236,18
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2021";197292584,96
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2022";251351271,3
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2023";281475647,67
"Economia";"Finanças Públicas";"Receita Orçamentária";"Tocantins";"Acará";"-";"2024";343376884,71
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2012";61399143,2
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2013";61237895,6
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2014";0
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2015";74596342,74
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2016";80850500,11
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2017";83522857,42
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2018";99732363,15
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2019";109318709,51
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2020";107130136,44
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2021";125631797,82
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2022";185706827,42
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2023";214275354,32
"Economia";"Finanças Públicas";"Receita Orçamentária";"Marajó";"Afuá";"-";"2024";233379737,07
"Economia";"Finanças Públicas";"Receita Orçamentária";"Araguaia";"Água Azul do Norte";"-";"2012";35687002,28
"Economia";"Finanças Públicas";"Receita Orçamentária";"Araguaia";"Água Azul do Norte";"-";"2013";0
