"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2009";26009487,34
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2010";39818529,15
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2011";39005687,89
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2012";54048817,4
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2013";54976516,82
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2014";26892601,79
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2015";59544291,06
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2016";44894093,42
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2017";49996172,99
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2018";66063012,64
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2019";68560920,8
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2020";67307971,18
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2021";118711397,61
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2022";128669530,23
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2023";93615221,8
"Economia";"Finanças Públicas";"Repasse de IPI";"Pará";"Pará";"-";"2024";106376647,03
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2009";122244,59
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2010";187147,08
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2011";191127,87
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2012";270274,1
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2013";269384,93
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2014";172326,16
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2015";315584,75
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2016";287322,2
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2017";374971,3
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2018";402984,37
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2019";349660,7
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2020";347979,45
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2021";597421,87
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2022";567546,5
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2023";379285,91
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Abaetetuba";"-";"2024";523172,47
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2009";39014,23
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2010";55745,94
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2011";50707,4
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2012";70271,27
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2013";71469,47
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2014";100998,04
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2015";71453,15
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2016";49383,5
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2017";64995,02
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2018";92488,22
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2019";89129,2
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2020";86219,7
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2021";157607,78
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2022";147763,18
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2023";101123,35
"Economia";"Finanças Públicas";"Repasse de IPI";"Rio Capim";"Abel Figueiredo";"-";"2024";186190,19
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2009";62422,77
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2010";83618,91
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2011";78011,37
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2012";113515,12
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2013";120948,34
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2014";118427,41
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2015";136951,88
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2016";112235,24
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2017";129990,05
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2018";178370,13
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2019";191970,57
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2020";187437,56
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2021";337579,96
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2022";333490,19
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2023";252968,08
"Economia";"Finanças Públicas";"Repasse de IPI";"Tocantins";"Acará";"-";"2024";423618,4
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2009";46817,08
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2010";67691,5
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2011";66309,67
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2012";97298,67
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2013";104455,39
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2014";143684,68
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2015";119088,58
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2016";103256,42
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2017";94992,72
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2018";118913,42
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2019";123409,67
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2020";132085,56
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2021";229557,81
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2022";264731
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2023";196908,29
"Economia";"Finanças Públicas";"Repasse de IPI";"Marajó";"Afuá";"-";"2024";272971,94
