"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2009";8314241971
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2010";13620308947
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2011";18238785622
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2012";14766555794
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2013";15852091025
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2014";14259474775
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2015";10201505071
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2016";10393181740
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2017";14484259391
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2018";15568661845
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2019";17841240552
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2020";20611770877
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2021";29525877817
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2022";21515318367
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2023";22284549700
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Pará";"Pará";"-";"2024";23001070720
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Tocantins";"Abaetetuba";"-";"2009";154863951
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Tocantins";"Abaetetuba";"-";"2010";243625493
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Tocantins";"Abaetetuba";"-";"2011";108098703
"Economia";"Balança Comercial";"Balança Comercial - Exportação";"Tocantins";"Abaetetuba";"-";"2012";174530201
