"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2009";7519538950
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2010";12472289810
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2011";16893612145
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2012";13395357332
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2013";14740892779
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2014";13292838478
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2015";9247676526
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2016";9282257414
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2017";13355235337
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2018";14379086927
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2019";16615696181
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2020";19412148164
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2021";27982893542
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2022";18775894222
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2023";20372120492
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Pará";"Pará";"-";"2024";20949729814
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2009";154863951
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2010";243591265
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2011";107966762
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2012";174530201
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2013";188848189
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2014";243829170
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2015";122520551
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2016";63472934
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2017";99008088
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2018";103861798
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2019";70267049
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2020";45824870
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2021";26565863
"Economia";"Balança Comercial";"Saldo da Balança Comercial";"Tocantins";"Abaetetuba";"-";"2022";48397268
