"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2008";118889
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2009";113338
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2010";119524
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2011";121448
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2012";126094
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2013";124507
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2014";121186
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2015";138543
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2016";143068
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2017";150488
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2018";160791
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2019";164955
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2020";164680
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2021";166453
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2022";179952
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Pará";"Pará";"Alimentícios (Toneladas)";"2023";182575
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Tocantins";"Abaetetuba";"Alimentícios (Toneladas)";"2008";810
"Economia";"Extração Vegetal";"Quantidade Produzida na Extração Vegetal, por Tipo de Produto Extrativo";"Tocantins";"Abaetetuba";"Alimentícios (Toneladas)";"2009";773
