"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2008";1494899
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2009";1454899
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2010";1472216
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2011";1639918
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2012";1741057
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2013";29737
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2014";30688
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2015";31166
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2016";30687
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2017";23557
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2018";22688
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2019";22231
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2020";26098
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2021";25947
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2022";24705
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Pará";"Pará";"Abacaxi (Frutos por Hectare)";"2023";24475
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2008";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2009";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2010";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2011";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2012";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2013";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2014";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2015";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2016";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2017";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2018";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2019";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2020";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2021";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2022";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Tocantins";"Abaetetuba";"Abacaxi (Frutos por Hectare)";"2023";12000
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2008";0
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2009";0
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2010";0
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2011";0
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2012";0
"Economia";"Lavoura Temporária";"Rendimento Médio da Produção por Tipo de Lavoura Temporária";"Rio Capim";"Abel Figueiredo";"Abacaxi (Frutos por Hectare)";"2013";0
