"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2009";107048
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2010";115307
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2011";113131
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2012";116094
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2013";116480
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2014";120919
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2015";117027
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2016";109518
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2017";107528
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2018";108014
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2019";108884
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2020";117716
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2021";126085
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2022";136643
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Pará";"Pará";"Indústria";"2023";146516
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2009";255
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2010";238
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2011";341
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2012";247
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2013";351
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2014";348
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2015";389
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2016";316
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2017";374
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2018";307
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2019";311
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2020";279
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2021";339
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2022";478
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Abaetetuba";"Indústria";"2023";445
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2009";137
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2010";144
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2011";160
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2012";95
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2013";177
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2014";128
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2015";114
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2016";118
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2017";111
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2018";159
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2019";170
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2020";158
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2021";167
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2022";143
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Rio Capim";"Abel Figueiredo";"Indústria";"2023";110
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Acará";"Indústria";"2009";253
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Acará";"Indústria";"2010";286
"Social";"Mercado de Trabalho";"Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE)";"Tocantins";"Acará";"Indústria";"2011";359
