"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2009";5580203174
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2010";6152238094
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2011";6321764314
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2012";6412576687
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2013";6940732395
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2014";8131247837
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2015";8455468915
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2016";8739471169,152
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2017";8767032266,819
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2018";8640610550,99675
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2019";8616963023,9947
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2020";8792325376,00843
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2021";9452487695,65318
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2022";10032564076,0732
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Pará";"Pará";"-";"2023";10858897745,8694
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Tocantins";"Abaetetuba";"-";"2009";47324336
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Tocantins";"Abaetetuba";"-";"2010";52573259
"Infraestrutura";"-";"Consumo de Energia Elétrica Total (kWH)";"Tocantins";"Abaetetuba";"-";"2011";52819866
