"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2009";1666661
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2010";1761499
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2011";1835981
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2012";1931484
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2013";2030533
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2014";2183305
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2015";2311003
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2016";2443344
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2017";2595986
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2018";2643783
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2019";2710864
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2020";2733178
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2021";2810985
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2022";2913209
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Pará";"Pará";"-";"2023";2989823
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2009";21199
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2010";22077
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2011";22773
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2012";23877
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2013";24970
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2014";27355
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2015";29092
"Infraestrutura";"-";"Consumidores de Energia Elétrica Total";"Tocantins";"Abaetetuba";"-";"2016";31622
