"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2009";6423
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2010";7029
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2011";7628
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2012";9057
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2013";9830
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2014";10459
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2015";11910
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2016";11746
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2017";8926
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2018";10391
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2019";13001
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2020";12910
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2021";11736
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2022";12329
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2023";8746
"Infraestrutura";"-";"Total de  Embarcações";"Pará";"Pará";"-";"2024";9791
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2009";1393
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2010";1220
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2011";1174
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2012";1337
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2013";1450
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2014";1302
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2015";1875
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2016";2717
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2017";2656
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2018";3669
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2019";4546
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2020";3568
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2021";4041
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2022";4073
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2023";4516
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Belém";"-";"2024";4371
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2009";1253
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2010";1095
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2011";1105
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2012";1132
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2013";981
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2014";1066
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2015";927
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2016";844
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2017";1163
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2018";918
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2019";834
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2020";1046
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2021";1099
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2022";1178
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2023";981
"Infraestrutura";"-";"Total de  Embarcações";"Guajará";"Miramar";"-";"2024";797
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2009";845
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2010";885
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2011";815
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2012";809
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2013";911
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2014";1194
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2015";1194
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2016";1364
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2017";1183
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2018";882
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2019";949
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2020";1040
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2021";1173
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2022";1817
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2023";1961
"Infraestrutura";"-";"Total de  Embarcações";"Tocantins";"Vila do Conde";"-";"2024";2256
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2009";1090
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2010";1467
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2011";1395
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2012";1930
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2013";2079
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2014";1818
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2015";2104
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2016";1895
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2017";2846
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2018";3445
"Infraestrutura";"-";"Total de  Embarcações";"Baixo Amazonas";"Santarém";"-";"2019";4240
