"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2009";76894064,55
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2010";83744845,94
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2011";96469241,88
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2012";98800805,49
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2013";105013527,62
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2014";115932650,52
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2015";121800236,04
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2016";128089678,5
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2017";146586844,07
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2018";127039219,68
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2019";175100495,89
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2020";229752071,97
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2021";152493238,24
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Pará";"Pará";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2009";6277196,27
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2010";5654938,59
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2011";5997805,89
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2012";7098811,33
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2013";6467241,47
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2014";7639115,89
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2015";5661801,7
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2016";5386039,44
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2017";18133178,07
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2018";23536843,8
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2019";17296019,56
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2020";23653603,94
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2021";16546542,16
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Belém";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2009";12796674,71
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2010";13491104,02
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2011";13582094,65
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2012";13772806,23
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2013";14002402,1
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2014";14970314,62
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2015";15323312,11
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2016";14592772,01
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2017";2873768,83
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2018";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2019";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2020";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2021";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Miramar";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2009";52769039,97
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2010";59388192,1
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2011";70199051,18
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2012";68751003,86
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2013";71304644,74
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2014";79318846,94
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2015";84572714,23
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2016";91327783,99
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2017";103843074,29
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2018";80229758,14
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2019";125680427,04
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2020";163812555,73
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2021";104953441,68
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tocantins";"Vila do Conde";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2009";4672345,57
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2010";4650483,18
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2011";5245364,85
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2012";5989834,77
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2013";9296585,18
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2014";7707727,26
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2015";11740604,36
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2016";12599093,4
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2017";19528203,28
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2018";20237080,15
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2019";28252225,28
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2020";34285175,12
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2021";25569843,3
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Santarém";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2009";148907,03
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2010";205686,44
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2011";227162,78
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2012";568265,11
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2013";964616,07
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2014";784724,68
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2015";973243,69
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2016";387283,09
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2017";257903,2
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2018";272006,13
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2019";307312,07
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2020";248681,16
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2021";181998,91
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Xingu";"Altamira";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2009";180853,81
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2010";260919,06
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2011";210029,42
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2012";214491,16
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2013";211257,03
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2014";257364,32
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2015";1455746,45
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2016";1744160
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2017";1702057,42
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2018";2561106,48
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2019";3372410,15
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2020";7707111,36
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2021";5241412,19
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Tapajós";"Itaituba";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2009";49047,19
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2010";71128,6
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2011";70164,72
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2012";83009,25
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2013";67825,51
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2014";85653,52
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2015";86805,85
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2016";65411,28
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2017";131701,39
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2018";202424,98
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2019";192101,79
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2020";44944,66
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2021";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Baixo Amazonas";"Óbidos";"-";"2022";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2009";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2010";22393,95
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2011";937568,39
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2012";2322583,78
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2013";2698955,52
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2014";5168903,29
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2015";1986007,65
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2016";1987135,29
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2017";116957,59
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2018";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2019";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2020";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2021";0
"Infraestrutura";"-";"Total das  Receitas Operacionais";"Guajará";"Outeiro";"-";"2022";0
