"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2012";10,4262872592516
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2013";9,91057932729661
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2014";7,40369893362837
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2015";6,80480779591581
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2016";6,72329626285446
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2017";6,68423801003299
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2018";7,59790097143924
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2019";8,90604681173742
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2020";4,52399266534673
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2021";6,64045458437359
"Social";"Saúde";"Proporção de Mulheres de 25 a 64 anos que Realizaram Exames Citopatológicos do Colo do Útero";"Pará";"Pará";"-";"2022";12,1531485708914
