"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2008";21,8957834750301
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2009";22,1391644543803
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2010";21,8925700313462
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2011";20,6305379858284
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2012";20,5024775640793
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2013";19,6318930395364
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2014";18,5501348403866
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2015";17,5209004782224
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2016";18,8261270618313
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2017";18,2068587580399
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2018";17,5787447380111
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2019";18,0062309799698
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2020";17,5721012802961
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2021";17,0204697766337
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2022";17,7578125
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2023";18,1447777284546
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Pará";"Pará";"-";"2024";18,5039868371092
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2008";15,5871146518878
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2009";18,1079083518108
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2010";23,5158057054742
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2011";17,7935943060498
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2012";20,1581027667984
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2013";20,0945626477541
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2014";11,460258780037
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2015";16,9172932330827
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2016";19,7472353870458
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2017";19,1669738297088
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2018";17,5964058405092
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2019";15,2497140678612
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2020";17,6332288401254
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2021";20,5924855491329
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2022";24,0619902120718
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2023";14,6759070525887
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Tocantins";"Abaetetuba";"-";"2024";16,7770419426049
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2008";14,4927536231884
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2009";54,2635658914729
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2010";8,92857142857143
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2011";34,1880341880342
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2012";0
"Social";"Saúde";"Taxa de Mortalidade na Infância";"Rio Capim";"Abel Figueiredo";"-";"2013";23,2558139534884
