"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2008";2499
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2009";2748
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2010";2792
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2012";3185
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2013";3481
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2014";3430
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2015";3813
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2016";3893
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2017";4164
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2018";4463
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2019";4573
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2020";6260
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2021";4399
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2022";5319
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2023";5055
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Pará";"Pará";"-";"2024";5430
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Tocantins";"Abaetetuba";"-";"2008";48
"Social";"Saúde";"Óbitos por Residência Doenças do Aparelho Respiratório";"Tocantins";"Abaetetuba";"-";"2009";62
