"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2008";442405
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2009";435937
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2010";457075
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2011";485033
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2012";454079
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2013";507882
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2014";493646
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2015";522250
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2016";519586
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2017";513406
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2018";519072
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2019";546777
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2020";605110
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2021";619993
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2022";644672
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Pará";"Pará";"-";"2023";683604
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2008";1315
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2009";1052
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2010";1080
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2011";517
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2012";650
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2013";680
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2014";700
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2015";640
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2016";654
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2017";530
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2018";430
"Economia";"Pecuária";"Efetivo de Rebanho Bubalino";"Tocantins";"Abaetetuba";"-";"2019";450
