"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2008";94507
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2009";91230
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2010";75528
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2011";73370
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2012";59895
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2013";55664
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2014";64396
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2015";77084
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2016";80965
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2017";83234
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2018";81824
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2019";81546
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2020";98167
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2021";77707
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2022";66191
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Pará";"Pará";"-";"2023";66252
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2008";150
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2009";143
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2010";150
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2011";138
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2012";145
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2013";155
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2014";180
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2015";187
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2016";174
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2017";208
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2018";226
"Economia";"Pecuária";"Efetivo de Rebanho Caprino";"Tocantins";"Abaetetuba";"-";"2019";235
