"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Pará";"Pará";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Abaetetuba";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Tocantins";"Acará";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Afuá";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Araguaia";"Água Azul do Norte";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Alenquer";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Baixo Amazonas";"Almeirim";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Altamira";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Marajó";"Anajás";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Guajará";"Ananindeua";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Xingu";"Anapu";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Caeté";"Augusto Corrêa";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Aurora do Pará";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Aurora do Pará";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Aurora do Pará";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Aurora do Pará";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas em Creches por Dependência Administrativa";"Rio Capim";"Aurora do Pará";"Federal";"2023";0
