"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2009";2963
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2010";3421
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2011";3682
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2012";3819
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2013";3143
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2014";3857
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2015";3990
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2016";4115
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2017";5099
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2018";6229
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2019";6774
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2020";6809
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2021";7392
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2022";8061
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2023";8466
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Pará";"Pará";"Federal";"2024";8585
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2009";111
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2010";138
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2011";198
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2012";177
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2013";266
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2014";196
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2015";336
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2016";411
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2017";423
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2018";622
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2019";589
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2020";131
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2021";448
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2022";500
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2023";520
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Abaetetuba";"Federal";"2024";497
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2009";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2010";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2011";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2012";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2013";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2014";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2015";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2016";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2017";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2018";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2019";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2020";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2021";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2022";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2023";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Rio Capim";"Abel Figueiredo";"Federal";"2024";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Acará";"Federal";"2009";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Acará";"Federal";"2010";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Acará";"Federal";"2011";0
"Social";"Educação";"Número de Matrículas no Ensino Médio por Esfera Administrativa";"Tocantins";"Acará";"Federal";"2012";0
