"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2008";762335
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2009";744818
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2010";736655
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2011";747549
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2012";761562
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2013";794379
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2014";783998
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2015";773425
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2016";727703
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2017";722199
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2018";722380
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2019";720553
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2020";717267
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2021";718036
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2022";632124
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2023";655615
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2024";639848
"Demografia";"-";"População por Faixa Etária";"Pará";"Pará";"0 a 4 anos";"2025";626870
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2008";15417
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2009";15061
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2010";12985
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2011";13141
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2012";13291
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2013";13993
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2014";13568
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2015";13306
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2016";12756
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2017";12622
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2018";12583
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2019";12514
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2020";12418
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2021";12382
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2022";12347
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2023";12957
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2024";12687
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Abaetetuba";"0 a 4 anos";"2025";12458
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2008";710
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2009";694
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2010";657
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2011";663
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2012";669
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2013";696
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2014";687
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2015";676
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2016";626
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2017";616
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2018";611
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2019";604
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2020";596
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2021";595
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2022";591
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2023";516
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2024";490
"Demografia";"-";"População por Faixa Etária";"Rio Capim";"Abel Figueiredo";"0 a 4 anos";"2025";465
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2008";6109
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2009";5887
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2010";6219
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2011";6232
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2012";6244
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2013";6631
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2014";6499
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2015";6419
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2016";5793
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2017";5692
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2018";5633
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2019";5559
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2020";5474
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2021";5430
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2022";5036
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2023";5233
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2024";5102
"Demografia";"-";"População por Faixa Etária";"Tocantins";"Acará";"0 a 4 anos";"2025";5014
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2008";4786
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2009";4676
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2010";4593
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2011";4648
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2012";4703
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2013";4772
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2014";4678
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2015";4600
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2016";4711
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2017";4691
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2018";4708
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2019";4712
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2020";4706
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2021";4711
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2022";4092
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2023";4249
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2024";4189
"Demografia";"-";"População por Faixa Etária";"Marajó";"Afuá";"0 a 4 anos";"2025";4139
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2008";2674
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2009";2642
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2010";1991
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2011";2010
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2012";2026
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2013";1991
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2014";1917
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2015";1848
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2016";1934
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2017";1917
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2018";1918
"Demografia";"-";"População por Faixa Etária";"Araguaia";"Água Azul do Norte";"0 a 4 anos";"2019";1914
