"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor"
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2008";2946,2
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2009";3263,2
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2010";4138,79
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2011";4971,7
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2012";13689,3473021993
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2013";15153,6191530988
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2014";15371,596497789
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2015";16011,9505522431
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2016";16090
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2017";18554
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2018";18952,2122395767
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2019";20734,6021958608
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2020";24846,6160028603
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Pará";"Pará";"-";"2021";29953
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2008";5795,91
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2009";6153,22
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2010";7891,45
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2011";9319,84
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2012";5526,11
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2013";6053,14
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2014";7097,05
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2015";7927,59
"Economia";"PIB";"Evolução do Produto Interno Bruto per Capita";"Tocantins";"Abaetetuba";"-";"2016";8205,13
